charge_depth_mAh_cm2,1.5915e-07,1.7857e-07,2.0036e-07,2.2481e-07,2.5224e-07,2.8302e-07,3.1756e-07,3.5630e-07,3.9978e-07,4.4856e-07,5.0329e-07,5.6470e-07,6.3361e-07,7.1092e-07,7.9766e-07,8.9499e-07,1.0042e-06,1.1267e-06,1.2642e-06,1.4185e-06,1.5915e-06,1.7857e-06,2.0036e-06,2.2481e-06,2.5224e-06,2.8302e-06,3.1756e-06,3.5630e-06,3.9978e-06,4.4856e-06,5.0329e-06,5.6470e-06,6.3361e-06,7.1092e-06,7.9766e-06,8.9499e-06,1.0042e-05,1.1267e-05,1.2642e-05,1.4185e-05,1.5915e-05,1.7857e-05,2.0036e-05,2.2481e-05,2.5224e-05,2.8302e-05,3.1756e-05,3.5630e-05,3.9978e-05,4.4856e-05,5.0329e-05,5.6470e-05,6.3361e-05,7.1092e-05,7.9766e-05,8.9499e-05,1.0042e-04,1.1267e-04,1.2642e-04,1.4185e-04,1.5915e-04,1.7857e-04,2.0036e-04,2.2481e-04,2.5224e-04,2.8302e-04,3.1756e-04,3.5630e-04,3.9978e-04,4.4856e-04,5.0329e-04,5.6470e-04,6.3361e-04,7.1092e-04,7.9766e-04,8.9499e-04,1.0042e-03,1.1267e-03,1.2642e-03,1.4185e-03,1.5915e-03,1.7857e-03,2.0036e-03,2.2481e-03,2.5224e-03,2.8302e-03,3.1756e-03,3.5630e-03,3.9978e-03,4.4856e-03,5.0329e-03,5.6470e-03,6.3361e-03,7.1092e-03,7.9766e-03,8.9499e-03,1.0042e-02,1.1267e-02,1.2642e-02,1.4185e-02,1.5915e-02,1.7857e-02,2.0036e-02,2.2481e-02,2.5224e-02,2.8302e-02,3.1756e-02,3.5630e-02,3.9978e-02,4.4856e-02,5.0329e-02,5.6470e-02,6.3361e-02,7.1092e-02,7.9766e-02,8.9499e-02,1.0042e-01,1.1267e-01,1.2642e-01,1.4185e-01,1.5915e-01,1.7857e-01,2.0036e-01,2.2481e-01,2.5224e-01,2.8302e-01,3.1756e-01,3.5630e-01,3.9978e-01,4.4856e-01,5.0329e-01,5.6470e-01,6.3361e-01,7.1092e-01,7.9766e-01,8.9499e-01,1.0042e+00,1.1267e+00,1.2642e+00,1.4185e+00,1.5915e+00,1.7857e+00,2.0036e+00,2.2481e+00,2.5224e+00,2.8302e+00,3.1756e+00,3.5630e+00,3.9978e+00,4.4856e+00,5.0329e+00,5.6470e+00,6.3361e+00,7.1092e+00,7.9766e+00,8.9499e+00,1.0042e+01,1.1267e+01,1.2642e+01,1.4185e+01,1.5915e+01
0.03331,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.06389e-02,4.64522e-02,1.14409e-01,2.15960e-01,3.48799e-01,5.08331e-01,6.88863e-01,8.84532e-01,1.08999e+00,1.30088e+00,1.51409e+00,1.72791e+00,1.94200e+00,2.15730e+00,2.37583e+00,2.60050e+00,2.83487e+00,3.08285e+00,3.34855e+00,3.63602e+00,3.94911e+00,4.29130e+00,4.66566e+00,5.07472e+00,5.52049e+00,6.00447e+00,6.52762e+00,7.09044e+00,7.69303e+00,8.33509e+00,9.01600e+00,9.73487e+00,1.04905e+01,1.12816e+01,1.21065e+01,1.29635e+01,1.38505e+01,1.47652e+01,1.57051e+01,1.66676e+01,1.76495e+01,1.86477e+01,1.96584e+01,2.06781e+01,2.17028e+01,2.27285e+01,2.37513e+01,2.47674e+01,2.57735e+01,2.67667e+01,2.77450e+01,2.87074e+01,2.96544e+01,3.05879e+01,3.15119e+01,3.24323e+01,3.33578e+01,3.42992e+01,3.52707e+01,3.62888e+01,3.73733e+01,3.85468e+01,3.98349e+01,4.12655e+01,4.28693e+01,4.46789e+01,4.67287e+01,4.90545e+01,5.16929e+01,5.46808e+01,5.80548e+01,6.18510e+01,6.61039e+01,7.08464e+01,7.61089e+01,8.19190e+01,8.83010e+01,9.52756e+01,1.02860e+02,1.11066e+02,1.19902e+02,1.29373e+02,1.39478e+02,1.50212e+02,1.61566e+02,1.73527e+02,1.86080e+02,1.99204e+02,2.12878e+02,2.27075e+02,2.41769e+02,2.56931e+02,2.72532e+02,2.88541e+02,3.04927e+02,3.21660e+02,3.38709e+02,3.56046e+02,3.73643e+02,3.91472e+02,4.09509e+02,4.27730e+02,4.46113e+02,4.64637e+02,4.83286e+02,5.02041e+02,5.20889e+02,5.39815e+02,5.58807e+02,5.77856e+02,5.96952e+02,6.16086e+02,6.35253e+02,6.54444e+02,6.73657e+02,6.92885e+02,7.12125e+02,7.31374e+02,7.50630e+02,7.69891e+02,7.89154e+02,8.08419e+02,8.27684e+02,8.46950e+02
0.06661,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.37408e-02,5.40287e-02,1.26586e-01,2.32024e-01,3.67538e-01,5.28302e-01,7.08601e-01,9.02702e-01,1.10548e+00,1.31287e+00,1.52207e+00,1.73168e+00,1.94164e+00,2.15313e+00,2.36838e+00,2.59048e+00,2.82308e+00,3.07021e+00,3.33601e+00,3.62457e+00,3.93974e+00,4.28499e+00,4.66337e+00,5.07740e+00,5.52906e+00,6.01981e+00,6.55063e+00,7.12199e+00,7.73399e+00,8.38634e+00,9.07845e+00,9.80943e+00,1.05782e+01,1.13834e+01,1.22234e+01,1.30965e+01,1.40008e+01,1.49339e+01,1.58934e+01,1.68764e+01,1.78800e+01,1.89007e+01,1.99351e+01,2.09791e+01,2.20290e+01,2.30806e+01,2.41301e+01,2.51737e+01,2.62081e+01,2.72306e+01,2.82393e+01,2.92334e+01,3.02134e+01,3.11814e+01,3.21412e+01,3.30987e+01,3.40619e+01,3.50414e+01,3.60500e+01,3.71035e+01,3.82200e+01,3.94204e+01,4.07281e+01,4.21689e+01,4.37709e+01,4.55638e+01,4.75794e+01,4.98504e+01,5.24105e+01,5.52938e+01,5.85341e+01,6.21650e+01,6.62187e+01,7.07261e+01,7.57158e+01,8.12142e+01,8.72447e+01,9.38275e+01,1.00979e+02,1.08713e+02,1.17038e+02,1.25959e+02,1.35476e+02,1.45588e+02,1.56287e+02,1.67562e+02,1.79399e+02,1.91781e+02,2.04689e+02,2.18099e+02,2.31987e+02,2.46326e+02,2.61090e+02,2.76249e+02,2.91776e+02,3.07641e+02,3.23816e+02,3.40273e+02,3.56986e+02,3.73929e+02,3.91077e+02,4.08408e+02,4.25900e+02,4.43535e+02,4.61293e+02,4.79158e+02,4.97116e+02,5.15153e+02,5.33257e+02,5.51419e+02,5.69628e+02,5.87876e+02,6.06156e+02,6.24463e+02,6.42790e+02,6.61134e+02,6.79490e+02,6.97855e+02,7.16227e+02,7.34603e+02,7.52983e+02,7.71364e+02,7.89746e+02,8.08128e+02
0.09992,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.54780e-02,5.85456e-02,1.34387e-01,2.43199e-01,3.81849e-01,5.45255e-01,7.27496e-01,9.22672e-01,1.12553e+00,1.33190e+00,1.53893e+00,1.74520e+00,1.95067e+00,2.15664e+00,2.36550e+00,2.58054e+00,2.80572e+00,3.04543e+00,3.30423e+00,3.58666e+00,3.89705e+00,4.23937e+00,4.61712e+00,5.03323e+00,5.49003e+00,5.98925e+00,6.53198e+00,7.11871e+00,7.74941e+00,8.42352e+00,9.14003e+00,9.89756e+00,1.06944e+01,1.15284e+01,1.23974e+01,1.32989e+01,1.42301e+01,1.51883e+01,1.61704e+01,1.71733e+01,1.81937e+01,1.92284e+01,2.02739e+01,2.13267e+01,2.23834e+01,2.34406e+01,2.44952e+01,2.55442e+01,2.65852e+01,2.76163e+01,2.86363e+01,2.96452e+01,3.06438e+01,3.16345e+01,3.26214e+01,3.36102e+01,3.46085e+01,3.56262e+01,3.66754e+01,3.77707e+01,3.89288e+01,4.01690e+01,4.15131e+01,4.29848e+01,4.46101e+01,4.64169e+01,4.84345e+01,5.06935e+01,5.32257e+01,5.60630e+01,5.92375e+01,6.27811e+01,6.67245e+01,7.10974e+01,7.59277e+01,8.12410e+01,8.70605e+01,9.34064e+01,1.00296e+02,1.07742e+02,1.15754e+02,1.24340e+02,1.33501e+02,1.43236e+02,1.53538e+02,1.64401e+02,1.75810e+02,1.87751e+02,2.00207e+02,2.13155e+02,2.26573e+02,2.40436e+02,2.54720e+02,2.69396e+02,2.84438e+02,2.99817e+02,3.15507e+02,3.31480e+02,3.47710e+02,3.64173e+02,3.80844e+02,3.97700e+02,4.14721e+02,4.31886e+02,4.49178e+02,4.66580e+02,4.84077e+02,5.01656e+02,5.19305e+02,5.37012e+02,5.54768e+02,5.72566e+02,5.90396e+02,6.08254e+02,6.26134e+02,6.44030e+02,6.61940e+02,6.79859e+02,6.97785e+02,7.15716e+02,7.33650e+02,7.51586e+02,7.69523e+02,7.87459e+02
0.13322,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.77274e-02,6.42535e-02,1.43970e-01,2.56486e-01,3.98247e-01,5.63881e-01,7.47284e-01,9.42458e-01,1.14412e+00,1.34813e+00,1.55170e+00,1.75352e+00,1.95372e+00,2.15377e+00,2.35629e+00,2.56480e+00,2.78355e+00,3.01720e+00,3.27062e+00,3.54865e+00,3.85591e+00,4.19665e+00,4.57460e+00,4.99290e+00,5.45402e+00,5.95974e+00,6.51115e+00,7.10865e+00,7.75203e+00,8.44048e+00,9.17264e+00,9.94674e+00,1.07606e+01,1.16117e+01,1.24972e+01,1.34143e+01,1.43597e+01,1.53304e+01,1.63230e+01,1.73341e+01,1.83606e+01,1.93992e+01,2.04467e+01,2.14999e+01,2.25559e+01,2.36119e+01,2.46652e+01,2.57136e+01,2.67553e+01,2.77888e+01,2.88136e+01,2.98298e+01,3.08387e+01,3.18426e+01,3.28454e+01,3.38526e+01,3.48714e+01,3.59110e+01,3.69829e+01,3.81005e+01,3.92797e+01,4.05385e+01,4.18973e+01,4.33784e+01,4.50064e+01,4.68074e+01,4.88091e+01,5.10407e+01,5.35318e+01,5.63129e+01,5.94145e+01,6.28667e+01,6.66991e+01,7.09399e+01,7.56158e+01,8.07515e+01,8.63695e+01,9.24895e+01,9.91282e+01,1.06299e+02,1.14013e+02,1.22275e+02,1.31089e+02,1.40456e+02,1.50369e+02,1.60822e+02,1.71805e+02,1.83303e+02,1.95299e+02,2.07776e+02,2.20711e+02,2.34081e+02,2.47863e+02,2.62031e+02,2.76559e+02,2.91420e+02,3.06589e+02,3.22038e+02,3.37744e+02,3.53682e+02,3.69827e+02,3.86158e+02,4.02655e+02,4.19297e+02,4.36066e+02,4.52947e+02,4.69925e+02,4.86985e+02,5.04116e+02,5.21307e+02,5.38547e+02,5.55830e+02,5.73147e+02,5.90491e+02,6.07858e+02,6.25242e+02,6.42639e+02,6.60046e+02,6.77461e+02,6.94880e+02,7.12303e+02,7.29727e+02,7.47152e+02,7.64578e+02
0.16653,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.19358e-04,2.46775e-02,8.33665e-02,1.81629e-01,3.18756e-01,4.90490e-01,6.90538e-01,9.11799e-01,1.14732e+00,1.39099e+00,1.63802e+00,1.88522e+00,2.13109e+00,2.37580e+00,2.62102e+00,2.86971e+00,3.12587e+00,3.39422e+00,3.67992e+00,3.98828e+00,4.32448e+00,4.69339e+00,5.09935e+00,5.54602e+00,6.03631e+00,6.57228e+00,7.15518e+00,7.78538e+00,8.46253e+00,9.18554e+00,9.95272e+00,1.07619e+01,1.16104e+01,1.24955e+01,1.34140e+01,1.43629e+01,1.53389e+01,1.63390e+01,1.73600e+01,1.83989e+01,1.94530e+01,2.05194e+01,2.15955e+01,2.26786e+01,2.37662e+01,2.48559e+01,2.59454e+01,2.70329e+01,2.81163e+01,2.91946e+01,3.02669e+01,3.13332e+01,3.23943e+01,3.34524e+01,3.45108e+01,3.55745e+01,3.66501e+01,3.77466e+01,3.88747e+01,4.00477e+01,4.12813e+01,4.25936e+01,4.40053e+01,4.55394e+01,4.72214e+01,4.90787e+01,5.11409e+01,5.34389e+01,5.60051e+01,5.88724e+01,6.20744e+01,6.56445e+01,6.96155e+01,7.40190e+01,7.88853e+01,8.42425e+01,9.01162e+01,9.65292e+01,1.03501e+02,1.11047e+02,1.19181e+02,1.27909e+02,1.37237e+02,1.47165e+02,1.57688e+02,1.68799e+02,1.80486e+02,1.92736e+02,2.05528e+02,2.18844e+02,2.32659e+02,2.46948e+02,2.61684e+02,2.76840e+02,2.92387e+02,3.08295e+02,3.24536e+02,3.41080e+02,3.57901e+02,3.74971e+02,3.92264e+02,4.09756e+02,4.27424e+02,4.45247e+02,4.63205e+02,4.81281e+02,4.99459e+02,5.17722e+02,5.36059e+02,5.54458e+02,5.72908e+02,5.91401e+02,6.09927e+02,6.28481e+02,6.47057e+02,6.65649e+02,6.84253e+02,7.02866e+02,7.21486e+02,7.40109e+02,7.58734e+02,7.77361e+02,7.95988e+02
0.19983,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.40353e-03,2.51171e-02,7.77411e-02,1.63635e-01,2.81719e-01,4.28012e-01,5.96906e-01,7.82192e-01,9.77848e-01,1.17862e+00,1.38043e+00,1.58055e+00,1.77776e+00,1.97227e+00,2.16566e+00,2.36067e+00,2.56101e+00,2.77115e+00,2.99601e+00,3.24081e+00,3.51078e+00,3.81099e+00,4.14619e+00,4.52062e+00,4.93792e+00,5.40107e+00,5.91228e+00,6.47300e+00,7.08390e+00,7.74489e+00,8.45514e+00,9.21314e+00,1.00168e+01,1.08633e+01,1.17497e+01,1.26723e+01,1.36274e+01,1.46109e+01,1.56186e+01,1.66463e+01,1.76899e+01,1.87453e+01,1.98087e+01,2.08765e+01,2.19455e+01,2.30126e+01,2.40755e+01,2.51320e+01,2.61809e+01,2.72212e+01,2.82526e+01,2.92760e+01,3.02925e+01,3.13046e+01,3.23159e+01,3.33308e+01,3.43554e+01,3.53972e+01,3.64651e+01,3.75699e+01,3.87239e+01,3.99416e+01,4.12391e+01,4.26344e+01,4.41474e+01,4.57996e+01,4.76143e+01,4.96160e+01,5.18303e+01,5.42840e+01,5.70043e+01,6.00187e+01,6.33547e+01,6.70394e+01,7.10991e+01,7.55586e+01,8.04417e+01,8.57698e+01,9.15624e+01,9.78364e+01,1.04606e+02,1.11882e+02,1.19673e+02,1.27984e+02,1.36815e+02,1.46167e+02,1.56032e+02,1.66405e+02,1.77272e+02,1.88622e+02,2.00437e+02,2.12700e+02,2.25390e+02,2.38484e+02,2.51961e+02,2.65796e+02,2.79965e+02,2.94442e+02,3.09204e+02,3.24225e+02,3.39483e+02,3.54953e+02,3.70616e+02,3.86449e+02,4.02433e+02,4.18550e+02,4.34784e+02,4.51120e+02,4.67542e+02,4.84040e+02,5.00600e+02,5.17214e+02,5.33873e+02,5.50568e+02,5.67293e+02,5.84042e+02,6.00809e+02,6.17591e+02,6.34383e+02,6.51183e+02,6.67989e+02,6.84798e+02,7.01608e+02,7.18420e+02,7.35232e+02
0.23314,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.69916e-03,3.10483e-02,8.78523e-02,1.77822e-01,2.99367e-01,4.48123e-01,6.18218e-01,8.03291e-01,9.97275e-01,1.19497e+00,1.39242e+00,1.58713e+00,1.77814e+00,1.96600e+00,2.15265e+00,2.34120e+00,2.53574e+00,2.74107e+00,2.96245e+00,3.20533e+00,3.47514e+00,3.77705e+00,4.11580e+00,4.49556e+00,4.91980e+00,5.39121e+00,5.91167e+00,6.48222e+00,7.10305e+00,7.77359e+00,8.49251e+00,9.25784e+00,1.00670e+01,1.09170e+01,1.18043e+01,1.27253e+01,1.36762e+01,1.46529e+01,1.56515e+01,1.66681e+01,1.76990e+01,1.87406e+01,1.97898e+01,2.08434e+01,2.18988e+01,2.29537e+01,2.40059e+01,2.50541e+01,2.60969e+01,2.71337e+01,2.81645e+01,2.91897e+01,3.02106e+01,3.12294e+01,3.22492e+01,3.32742e+01,3.43098e+01,3.53630e+01,3.64422e+01,3.75573e+01,3.87200e+01,3.99439e+01,4.12442e+01,4.26381e+01,4.41443e+01,4.57834e+01,4.75773e+01,4.95495e+01,5.17246e+01,5.41278e+01,5.67853e+01,5.97234e+01,6.29683e+01,6.65461e+01,7.04818e+01,7.47997e+01,7.95224e+01,8.46708e+01,9.02638e+01,9.63181e+01,1.02847e+02,1.09863e+02,1.17374e+02,1.25384e+02,1.33896e+02,1.42909e+02,1.52419e+02,1.62419e+02,1.72899e+02,1.83846e+02,1.95245e+02,2.07080e+02,2.19331e+02,2.31978e+02,2.44998e+02,2.58369e+02,2.72068e+02,2.86070e+02,3.00352e+02,3.14891e+02,3.29663e+02,3.44646e+02,3.59819e+02,3.75161e+02,3.90654e+02,4.06280e+02,4.22022e+02,4.37865e+02,4.53795e+02,4.69800e+02,4.85869e+02,5.01991e+02,5.18158e+02,5.34362e+02,5.50595e+02,5.66853e+02,5.83129e+02,5.99420e+02,6.15721e+02,6.32030e+02,6.48345e+02,6.64663e+02,6.80983e+02,6.97304e+02,7.13625e+02
0.26644,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.97979e-03,3.67192e-02,9.71840e-02,1.90517e-01,3.14772e-01,4.65395e-01,6.36441e-01,8.21561e-01,1.01475e+00,1.21091e+00,1.40618e+00,1.59819e+00,1.78608e+00,1.97050e+00,2.15349e+00,2.33825e+00,2.52900e+00,2.73062e+00,2.94852e+00,3.18827e+00,3.45546e+00,3.75542e+00,4.09306e+00,4.47274e+00,4.89808e+00,5.37195e+00,5.89636e+00,6.47244e+00,7.10048e+00,7.77991e+00,8.50940e+00,9.28690e+00,1.01097e+01,1.09747e+01,1.18781e+01,1.28161e+01,1.37845e+01,1.47791e+01,1.57956e+01,1.68299e+01,1.78779e+01,1.89359e+01,2.00004e+01,2.10682e+01,2.21366e+01,2.32031e+01,2.42658e+01,2.53231e+01,2.63741e+01,2.74183e+01,2.84558e+01,2.94873e+01,3.05143e+01,3.15393e+01,3.25656e+01,3.35974e+01,3.46404e+01,3.57014e+01,3.67887e+01,3.79121e+01,3.90829e+01,4.03142e+01,4.16207e+01,4.30188e+01,4.45264e+01,4.61632e+01,4.79503e+01,4.99098e+01,5.20653e+01,5.44410e+01,5.70618e+01,5.99531e+01,6.31401e+01,6.66479e+01,7.05008e+01,7.47225e+01,7.93352e+01,8.43595e+01,8.98143e+01,9.57162e+01,1.02080e+02,1.08916e+02,1.16235e+02,1.24042e+02,1.32341e+02,1.41130e+02,1.50409e+02,1.60170e+02,1.70406e+02,1.81105e+02,1.92254e+02,2.03836e+02,2.15834e+02,2.28229e+02,2.40999e+02,2.54124e+02,2.67579e+02,2.81342e+02,2.95389e+02,3.09698e+02,3.24246e+02,3.39011e+02,3.53970e+02,3.69105e+02,3.84395e+02,3.99822e+02,4.15371e+02,4.31024e+02,4.46769e+02,4.62591e+02,4.78480e+02,4.94425e+02,5.10417e+02,5.26448e+02,5.42510e+02,5.58597e+02,5.74704e+02,5.90826e+02,6.06960e+02,6.23102e+02,6.39249e+02,6.55400e+02,6.71554e+02,6.87708e+02,7.03862e+02
0.29975,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.47674e-03,4.04868e-02,1.03475e-01,1.99226e-01,3.25563e-01,4.77793e-01,6.49909e-01,8.35543e-01,1.02871e+00,1.22434e+00,1.41864e+00,1.60927e+00,1.79544e+00,1.97785e+00,2.15860e+00,2.34095e+00,2.52919e+00,2.72828e+00,2.94370e+00,3.18114e+00,3.44628e+00,3.74460e+00,4.08115e+00,4.46041e+00,4.88618e+00,5.36147e+00,5.88843e+00,6.46834e+00,7.10159e+00,7.78770e+00,8.52538e+00,9.31257e+00,1.01466e+01,1.10240e+01,1.19413e+01,1.28941e+01,1.38781e+01,1.48888e+01,1.59217e+01,1.69723e+01,1.80362e+01,1.91093e+01,2.01879e+01,2.12686e+01,2.23483e+01,2.34244e+01,2.44951e+01,2.55587e+01,2.66143e+01,2.76616e+01,2.87011e+01,2.97338e+01,3.07616e+01,3.17873e+01,3.28147e+01,3.38483e+01,3.48942e+01,3.59593e+01,3.70520e+01,3.81819e+01,3.93601e+01,4.05992e+01,4.19132e+01,4.33176e+01,4.48295e+01,4.64671e+01,4.82502e+01,5.01996e+01,5.23374e+01,5.46863e+01,5.72697e+01,6.01115e+01,6.32357e+01,6.66661e+01,7.04262e+01,7.45386e+01,7.90249e+01,8.39053e+01,8.91985e+01,9.49213e+01,1.01088e+02,1.07711e+02,1.14800e+02,1.22362e+02,1.30401e+02,1.38918e+02,1.47913e+02,1.57379e+02,1.67311e+02,1.77699e+02,1.88529e+02,1.99789e+02,2.11462e+02,2.23528e+02,2.35969e+02,2.48764e+02,2.61891e+02,2.75327e+02,2.89050e+02,3.03037e+02,3.17266e+02,3.31714e+02,3.46361e+02,3.61186e+02,3.76171e+02,3.91295e+02,4.06544e+02,4.21901e+02,4.37351e+02,4.52881e+02,4.68481e+02,4.84138e+02,4.99843e+02,5.15589e+02,5.31367e+02,5.47171e+02,5.62995e+02,5.78836e+02,5.94688e+02,6.10549e+02,6.26416e+02,6.42287e+02,6.58159e+02,6.74033e+02,6.89907e+02
