E_minus_Ef_eV,totalDOS,pdos_O,pdos_Si
11.560,2.28931,1.14467,1.14464
11.580,1.81750,0.90876,0.90874
11.600,1.38635,0.69318,0.69317
11.620,1.01601,0.50801,0.50800
11.640,0.71541,0.35771,0.35770
11.660,0.48399,0.24200,0.24199
11.680,0.31459,0.15730,0.15729
11.700,0.19647,0.09823,0.09823
11.720,0.11789,0.05895,0.05895
11.740,0.06798,0.03399,0.03399
11.760,0.03770,0.01884,0.01885
11.780,0.02017,0.01007,0.01010
11.800,0.01060,0.00527,0.00533
11.820,0.00590,0.00287,0.00303
11.840,0.00439,0.00201,0.00239
11.860,0.00560,0.00238,0.00323
11.880,0.01023,0.00420,0.00603
11.900,0.02044,0.00834,0.01211
11.920,0.04045,0.01649,0.02396
11.940,0.07739,0.03158,0.04582
11.960,0.14253,0.05822,0.08432
11.980,0.25239,0.10321,0.14919
